ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
32174,1,Abby,Whide,Divorced,,10/4/1968,565-12-8882,NA,2791 001 7610 1641,Chicago,60290,419-665-5076
32174,0,Abby,White,Divorced,Hispanic,10/4/1968,565-12-8882,75894.9,2791 0071 7610 1641,Chicago,60290,419-665-5076
32178,0,Quinn,Brokenshire,Never Married,White,10/6/1955,550-75-6108,20730.7,7742 4708 4575 7583,Chicago,60602,281-111-1786
3218,0,Natalia,Clarke,Married,White,8/2/1964,050-94-3888,204452.3,1514 3538 1097 1469,Chicago,60604,909-081-2271
32184,1,Jessika,Briten,,White,2/11/1992,520-77-3462,226684.8,4827 8448 0618 6678,Chicago,60131,
32184,0,Jessica,Britten,Married,White,2/11/1992,520-77-3462,226684.8,4827 8448 0618 6678,Chicago,60131,630-762-5619
32187,0,Ellie,Harrington,Never Married,White,11/20/1965,612-25-4547,67659,4395 6545 6306 7705,Chicago,60610,938-832-7801
32189,1,Arxer,Goode,,,2/13/1996,169-27-8313,31504.6,1536 61484 3304 7314,Chicago,60608,606-486-5533
32189,0,Archer,Goode,Married,White,2/13/1996,169-27-8313,31504.6,1536 6148 3304 7314,Chicago,60608,606-486-5533
32190,1,Matthew,Burnel,Married,White,1/8/1963,,NA,66080 7113 6764 2005,Chicago,60176,312-323-1813
32190,0,Matthew,Burnell,Married,White,1/8/1963,517-20-2275,55546.5,6080 7113 6764 2005,Chicago,60176,312-323-1813
32195,1,Zac,Schmel8ng,Married,,7/13/1949,468-24-9927,NA,2918 4386 5532 9455,Chicago,60007,
32195,0,Zac,Schmeling,Married,Hispanic,7/13/1949,468-24-9927,76732,2918 4386 5532 9455,Chicago,60007,805-940-8580
32203,0,Jayden,Garforth,Never Married,White,4/12/1984,182-64-3940,29093.7,7491 6102 6638 9312,Chicago,60176,712-187-9320
32207,0,Xavier,Berryman,Married,White,4/24/1959,102-01-2996,27134.1,7125 3987 1491 7633,Chicago,60290,309-695-6026
3221,0,Sascha,Clarke,Never Married,White,6/14/1968,123-35-5921,25315.7,1950 0823 4861 1724,Chicago,60613,440-501-2337
32213,1,Oliiva,Yu,Married,White,12/5/1984,,50150.2,4046 86564584 8857,Chicago,60176,
32213,0,Olivia,Yu,Married,White,12/5/1984,692-83-0646,50150.2,4046 8656 4584 8857,Chicago,60176,682-916-3028
32217,1,Abbie,Mcnill,,White,11/5/1964,455-87-0586,NA,5648 0282 432 4426,Chicago,60604,501-707-0176
32217,0,Abbie,Mcneill,Married,White,11/5/1964,455-87-0586,59834,5648 0282 2432 4426,Chicago,60604,501-707-0176
32224,1,Anthony,Souclen,Widowed,,6/28/1958,,225100.3,2894 51 32 7999 6554,Chicago,60176,813-015-9667
32224,0,Anthony,Souden,Widowed,White,6/28/1958,387-82-9186,225100.3,2894 5132 7999 6554,Chicago,60176,813-015-9667
32225,1,Johm,White,Never Married,,3/27/1986,476-51-4210,11093,9924 5430 70597 8140,Chicago,60290,
32225,0,John,White,Never Married,Hispanic,3/27/1986,476-51-4210,11093,9924 5430 7597 8140,Chicago,60290,830-660-0682
32229,0,James,Tims,Never Married,White,12/12/1996,220-13-0818,176424.5,0345 1950 4309 8285,Chicago,60614,731-033-0838
32233,1,Nikida,Coady,Married,,10/24/1992,403-73-1013,NA,9210 0054 17741 1897,Chicago,60603,719-177-8159
32233,0,Nikita,Coady,Married,Hispanic,10/24/1992,403-73-1013,85505.1,9210 0054 7741 1897,Chicago,60603,719-177-8159
32235,0,Shona,Gilley,Married,White,8/21/1969,177-41-4348,85559.9,8505 8221 1853 0815,Chicago,60604,479-778-6329
32237,1,Lybae,Treno,Married,White,1/7/1994,,138301.2,4463 1672 3376 5653,Chicago,60007,
32237,0,Lynae,Trenow,Married,White,1/7/1994,177-88-2385,138301.2,4463 1672 3376 5653,Chicago,60007,701-128-0781
32245,0,Sophie,Godfrey,Married,White,11/23/1988,286-35-6085,29499.9,2652 0963 6062 5538,Chicago,60601,432-251-8445
32246,1,Bensamin,Eftimiou,Never Married,,10/4/1980,,73892.5,2640 6041 0539 7191,Chicago,60007,661-693-9171
32246,0,Benjamin,Efthimiou,Never Married,Hispanic,10/4/1980,665-77-1455,73892.5,2640 6041 0539 7191,Chicago,60007,661-693-9171
32252,0,Madeleine,Dusek,Married,White,11/5/1992,559-17-3752,88144.6,5511 6425 8212 0132,Chicago,60610,910-322-6610
32263,0,William,Grosser,Divorced,Hispanic,6/18/1948,427-36-3062,85127.7,2944 8216 5518 9794,Chicago,60290,256-593-1851
32270,1,Pilip,Mattews,Never Married,,1/30/1961,642-15-1883,38306.2,3082 714 3864 0305,Chicago,60607,774-715-9261
32270,0,Philip,Matthews,Never Married,Black,1/30/1961,642-15-1883,38306.2,3082 5714 3864 0305,Chicago,60607,774-715-9261
32276,0,Emiily,Hendricks,Married,White,3/24/1950,566-31-3645,57615.6,3622 2377 0636 8944,Chicago,60604,857-727-8990
32280,0,Jaykob,Tennent,Never Married,American Indian-Alaska Native,12/18/1957,088-30-2266,59275.9,1421 4287 6292 4439,Chicago,60007,215-705-3122
32281,0,Ella,Harrington,Divorced,Asian,9/30/1976,684-43-2194,17969.5,5080 2621 3200 7593,Chicago,60607,907-710-6628
32287,0,Isabella,Burford,Married,White,9/2/1989,087-53-2365,26568.8,6056 4700 0561 6852,Chicago,60290,215-691-3607
32289,0,Joel,Went,Married,White,4/8/1969,539-06-4708,100720.3,9045 8788 2843 6449,Chicago,60611,331-846-4971
32308,0,Jayden,Clarke,Never Married,White,12/8/1958,378-10-5939,34831,2958 2777 6280 4232,Chicago,60613,414-586-7939
32314,1,Chkoe,Kunoth,,,2/19/1954,199-81-1628,219740.6,4669 920 3224 5598,Chicago,60608,864-357-6928
32314,0,Chloe,Kunoth,Never Married,White,2/19/1954,199-81-1628,219740.6,4669 9200 3224 5598,Chicago,60608,864-357-6928
32321,0,Ethan,Edson,Married,Hispanic,10/17/1952,591-86-1457,123006.4,3096 9058 6321 5236,Chicago,60607,629-441-2765
32322,1,Ema,Wastelk,Married,White,1/24/1959,514-51-2750,182635.9,6243 794 7 8964 5396,Chicago,60131,
32322,0,Emma,Wastell,Married,White,1/24/1959,514-51-2750,182635.9,6243 7947 8964 5396,Chicago,60131,903-410-4027
32327,1,Seamus,Nicolile,,Hispanic,12/24/1991,,79640.9,6773 150 6176 1000,Chicago,60176,936-723-7405
32327,0,Seamus,Nicolle,Divorced,Hispanic,12/24/1991,154-73-8227,79640.9,6773 1570 6176 1000,Chicago,60176,936-723-7405
32328,1,Lucy,Nikoll,,Black,8/15/1995,586-61-5879,NA,4092 3849 2845 177,Chicago,60176,912-641-6285
32328,0,Lucy,Nicoll,Widowed,Black,8/15/1995,586-61-5879,74069.4,4092 3849 2845 4177,Chicago,60176,912-641-6285
32332,1,Johsua,Dobell,,White,4/20/1949,249-10-8483,NA,8184 7622 587 7305,Chicago,60606,631-307-9570
32332,0,Joshua,Dobell,Married,White,4/20/1949,249-10-8483,204695.7,8184 7622 5873 7305,Chicago,60606,631-307-9570
32342,0,Lucy,Vincent,Never Married,White,8/20/1984,726-64-2089,92429.3,0271 6039 3767 6650,Chicago,60604,305-103-2395
32344,0,Ella,David,Never Married,Hispanic,3/29/1972,614-92-9855,108907.2,0257 8856 4733 2693,Chicago,60613,808-614-2277
32347,1,France5co,Dejsart,Widowed,,6/19/1990,,251065.7,9088 3854 6944 4111,Chicago,60608,830-239-6083
32347,0,Francesco,Dessart,Widowed,Hispanic,6/19/1990,243-08-2364,251065.7,9088 3854 6944 4111,Chicago,60608,830-239-6083
3235,1,Archeah,Beal,Married,,11/17/1949,348-63-9850,64425.8,3930 37435 5193 9475,Chicago,60604,
3235,0,Archer,Beal,Married,White,11/17/1949,348-63-9850,64425.8,3930 3745 5193 9475,Chicago,60604,320-207-9755
32350,0,David,Paine,Divorced,White,4/7/1977,719-77-0475,25998.7,6951 1286 0605 9854,Chicago,60613,646-684-8363
32353,1,Jazzg,Jeffery5,Divorced,,2/13/1957,428-81-4788,NA,5031 8452 0982 3139,Chicago,60018,440-252-8998
32353,0,Jazz,Jefferys,Divorced,Hispanic,2/13/1957,428-81-4788,38678.3,5031 8452 0982 3139,Chicago,60018,440-252-8998
32360,0,Elijah,Mcvilly,Widowed,White,8/25/1970,398-24-6983,73329,0036 2453 5087 4801,Chicago,60176,220-123-1945
32364,0,Isabella,Ryan,Married,Black,11/29/1970,673-40-2905,29530.2,8872 7522 7617 6679,Chicago,60604,251-090-0718
32365,1,Brodie,Masone,Divorced,,6/20/1947,,61413.1,4040 1155 084 1644,Chicago,60603,920-863-4654
32365,0,Brodie,Mazzone,Divorced,White,6/20/1947,290-20-7307,61413.1,4040 1155 9084 1644,Chicago,60603,920-863-4654
32371,1,Tofd,Gillis,Married,,11/8/1956,296-25-9701,NA,40436587 3260 4312,Chicago,60018,559-798-4736
32371,0,Todd,Gillis,Married,White,11/8/1956,296-25-9701,56374,4043 6587 3260 4312,Chicago,60018,559-798-4736
32375,0,Sophie,Passmore,Never Married,Asian,10/29/1987,599-20-0081,33181.5,7076 8584 1378 3738,Chicago,60018,304-397-2687
32379,0,Lachlan,Noble,Married,Hispanic,10/1/1979,313-57-7374,71378.5,2909 8261 5152 6742,Chicago,60604,813-879-0104
32387,0,Kaela,Baillie,Married,American Indian-Alaska Native,9/25/1997,084-93-4972,35534.6,5806 5317 4132 3905,Chicago,60613,512-537-0543
32390,1,Zane,Braidhwaite,,White,2/4/1963,694-16-5742,NA,5204 0585 1618 7970,Chicago,60607,
32390,0,Zane,Braithwaite,Divorced,White,2/4/1963,694-16-5742,22848.3,5204 0585 1618 7970,Chicago,60607,848-268-8508
32397,1,Madeline,Mkfeeters,Married,White,8/11/1954,,NA,2576 6092 0791  1874,Chicago,60290,325-368-1864
32397,0,Madeline,Mcfeeters,Married,White,8/11/1954,616-75-9097,111196.4,2576 6092 0791 1874,Chicago,60290,325-368-1864
32399,1,Jacck,Weaver,Married,,12/14/1962,,25160.7,9370 9115 754 8449,Chicago,60176,432-487-5297
32399,0,Jack,Weaver,Married,Hispanic,12/14/1962,426-94-8293,25160.7,9370 9115 7543 8449,Chicago,60176,432-487-5297
32404,1,Michael,Camppell,,,1/11/1984,,65429.6,9621 9077 0192 9225,Chicago,60603,272-889-7848
32404,0,Michael,Campbell,Married,White,1/11/1984,191-65-4233,65429.6,9621 9077 0192 9225,Chicago,60603,272-889-7848
32408,1,Sam,Dion,Never Married,,10/23/1994,710-43-8211,82853,5175 31124 9160 5234,Chicago,60603,
32408,0,Sam,Dixon,Never Married,White,10/23/1994,710-43-8211,82853,5175 3124 9160 5234,Chicago,60603,410-549-8506
32419,1,Vinkent,Whide,,Asian,2/27/1990,246-87-8076,106979.7,361 9162 4749 6270,Chicago,60290,315-448-1773
32419,0,Vincent,White,Married,Asian,2/27/1990,246-87-8076,106979.7,3617 9162 4749 6270,Chicago,60290,315-448-1773
32421,1,Julia,Lowe,Divorced,,1/29/1993,,NA,2337 932 3081 6115,Chicago,60131,617-047-7106
32421,0,Julia,Lowe,Divorced,Black,1/29/1993,455-64-0044,116617.3,2337 9382 3081 6115,Chicago,60131,617-047-7106
32427,0,Mitchell,Win,Married,Hispanic,12/28/1972,023-19-3716,69153.5,1176 9534 4612 4825,Chicago,60613,346-902-5427
32428,0,Benjamin,Wisby,Married,White,12/2/1970,204-60-3872,55881.7,0718 9057 9201 3725,Chicago,60610,551-084-6800
32430,1,Abbey,White,Never Married,White,2/26/1954,,NA,8557 1178 37298 0670,Chicago,60601,
32430,0,Abbey,White,Never Married,White,2/26/1954,299-95-6882,102300.9,8557 1178 3298 0670,Chicago,60601,323-363-0082
32436,0,Stephanie,Wotton,Married,Hispanic,3/12/1963,394-80-8170,28044.8,6878 4647 1981 8865,Chicago,60290,334-583-2288
32438,0,Monique,Soulemezis,Married,White,7/24/1982,374-65-3172,22353.7,7548 0988 0351 7259,Chicago,60603,316-305-3165
32441,1,Kale,Widclowson,Married,Hispanic,12/24/1959,,NA,0943 9932 2460 2699,Chicago,60290,
32441,0,Kale,Widdowson,Married,Hispanic,12/24/1959,486-86-7731,109786.3,0943 9932 2460 2699,Chicago,60290,614-040-5131
32449,0,Mitchell,Campbell,Never Married,White,8/20/1972,450-77-2232,69404.4,9605 0784 9616 5619,Chicago,60611,202-545-6628
32450,1,Isaac,Brown,,White,4/14/1979,165-59-6765,NA,3932 3581 42988 6876,Chicago,60611,863-725-5407
32450,0,Isaac,Browne,Married,White,4/14/1979,165-59-6765,73905.6,3932 3581 4288 6876,Chicago,60611,863-725-5407
32457,0,Oliver,Large,Never Married,Hispanic,7/6/1983,208-98-6104,64091.1,2050 1449 4165 5328,Chicago,60611,405-040-3493
32459,0,Justin,Mewett,Divorced,White,10/7/1996,028-19-5796,71677.3,2520 7355 0601 5268,Chicago,60176,959-330-2009
3246,1,Mateleine,Lok,,,3/5/1961,121-87-5660,11342.9,6904 1417 2780 9541,Chicago,60007,314-971-8954
3246,0,Madeleine,Lock,Married,Others,3/5/1961,121-87-5660,11342.9,6904 1417 2780 9541,Chicago,60007,314-971-8954
32463,1,Lucy,Spiker,,White,6/22/1955,232-81-0143,96062.6,7402 3714 947 7112,Chicago,60131,
32463,0,Lucy,Spicer,Never Married,White,6/22/1955,232-81-0143,96062.6,7402 3714 9497 7112,Chicago,60131,937-939-2699
32465,1,Josh,Hope,Married,White,7/19/1982,,NA,3543 2510 498 5343,Chicago,60610,504-732-7904
32465,0,Joshua,Hope,Married,White,7/19/1982,333-52-1716,171609.6,3543 2510 4985 5343,Chicago,60610,504-732-7904
32471,0,Imogen,Frahn,Never Married,White,10/9/1993,435-73-7644,172274.1,4440 8651 9423 2036,Chicago,60609,309-613-9369
32473,1,Hayly,Bradshaw,,Hispanic,7/23/1975,222-90-5375,NA,3186 3945 7279 4446,Chicago,60018,
32473,0,Hayley,Bradshaw,Married,Hispanic,7/23/1975,222-90-5375,84113.2,3186 3945 7279 4446,Chicago,60018,253-409-4044
32475,0,Angus,Adnerson,Married,White,2/15/1986,105-28-2265,163232.3,6035 6081 8745 0304,Chicago,60609,610-735-5416
3248,1,Kle,Mcneoll,Divorced,,10/26/1977,432-22-1687,20754.5,5951 3495 01666 8378,Chicago,60607,951-816-2975
3248,0,Kyle,Mcneill,Divorced,White,10/26/1977,432-22-1687,20754.5,5951 3495 0166 8378,Chicago,60607,951-816-2975
32484,0,Connor,Asusaar,Never Married,White,7/10/1973,628-37-1936,60991.1,7488 6348 7266 4354,Chicago,60612,469-815-9161
32494,1,Nemejia,Clarke,Divorced,,11/20/1989,,28714.8,8233 0440 196 3577,Chicago,60605,862-710-7475
32494,0,Nemesia,Clarke,Divorced,White,11/20/1989,666-02-0135,28714.8,8233 0440 1956 3577,Chicago,60605,862-710-7475
32498,1,Joshua,Wesdbrook,Widowed,,12/12/1959,,111554.4,6501 49260 1194 0019,Chicago,60604,703-732-3591
32498,0,Joshua,Westbrook,Widowed,White,12/12/1959,561-61-6270,111554.4,6501 4920 1194 0019,Chicago,60604,703-732-3591
32499,0,Madeline,Millar,Married,Others,12/22/1961,417-59-1833,216960.9,2327 7039 6455 8790,Chicago,60603,409-564-4129
3250,0,Cameron,Shepherd,Never Married,American Indian-Alaska Native,4/26/1967,724-52-7449,97086.1,8796 6134 4424 0859,Chicago,60605,364-029-5412
32503,0,Mikaela,Clarke,Never Married,White,7/13/1975,224-48-5948,70328.9,4811 9852 5823 4066,Chicago,60131,253-069-1030
32507,1,Cloe,Campbelk,Married,White,8/18/1964,563-32-5885,NA,9513 2749 8295 668,Chicago,60607,212-817-7773
32507,0,Chloe,Campbell,Married,White,8/18/1964,563-32-5885,22273.7,9513 2749 8295 7668,Chicago,60607,212-817-7773
32509,1,Ryan,Reid,,,5/25/1989,693-57-5131,NA,2521 4314 30804 5629,Chicago,60608,432-710-7636
32509,0,Ryan,Reid,Married,White,5/25/1989,693-57-5131,14415.1,2521 4314 3804 5629,Chicago,60608,432-710-7636
32511,0,Ryan,Bottroff,Never Married,White,2/1/1993,229-04-7088,92725.2,2213 5955 9604 6178,Chicago,60613,631-982-2697
32516,1,Claire,Mason,Married,,7/25/1974,,97152.6,7833 1718 35508 7936,Chicago,60018,
32516,0,Claire,Mason,Married,White,7/25/1974,538-35-4876,97152.6,7833 1718 3508 7936,Chicago,60018,386-771-3628
32519,1,Carles,Tidei,Married,Hispanic,8/25/1982,,18420,7609 49115 6644 8111,Chicago,60176,331-238-6390
32519,0,Charles,Tidey,Married,Hispanic,8/25/1982,300-58-5734,18420,7609 4115 6644 8111,Chicago,60176,331-238-6390
32520,0,Ella,Sulikowski,Married,White,2/22/1997,135-58-4591,87354.1,0337 4619 7902 6905,Chicago,60007,385-162-1549
32525,0,Kieren,Ryan,Married,White,12/20/1981,230-09-3790,75336.3,1994 9463 9208 7035,Chicago,60607,325-648-6306
32530,0,Luke,Shepherdson,Never Married,White,4/9/1965,040-85-7606,135175.9,1211 3910 0469 9152,Chicago,60614,805-669-7810
32534,1,Xany,Du,Never Married,,11/30/1996,075-22-5392,NA,2054 8487 6834 0393,Chicago,60608,
32534,0,Xani,Du,Never Married,Hispanic,11/30/1996,075-22-5392,121366.1,2054 8487 6834 0393,Chicago,60608,929-759-5674
3254,1,Tomas,Kooyman,Never Married,,4/27/1969,415-31-6357,190741.9,0621 6230 944 3591,Chicago,60290,
3254,0,Thomas,Kooyman,Never Married,White,4/27/1969,415-31-6357,190741.9,0621 6230 2944 3591,Chicago,60290,303-121-0216
32542,0,Mitchell,Reid,Never Married,White,3/14/1956,272-39-7416,213162.9,5029 8700 6878 7781,Chicago,60007,541-923-9240
32549,0,Taylah,Worsley,Married,Black,2/10/1997,512-36-4386,251589,9700 1746 9195 1958,Chicago,60611,608-287-8405
3255,0,Kyle,Zimmermann,Married,White,6/21/1971,065-23-4202,41786.1,4615 3145 3549 8558,Chicago,60607,716-271-1685
32556,0,Grace,Scarabotti,Married,Hispanic,4/25/1963,167-25-1762,47799.7,0815 4269 8479 6963,Chicago,60604,413-008-4263
32572,0,Brooke,Matthews,Never Married,Asian,12/2/1982,492-58-5838,26535.3,1374 2723 2401 1126,Chicago,60610,412-106-1687
32576,0,Jackson,Boxer,Never Married,White,7/8/1981,510-86-9047,53696.9,3057 8923 0037 5285,Chicago,60610,440-779-3692
32587,0,Liam,Lyllywhite,Married,White,5/26/1967,585-76-7346,88990.7,4028 3528 3769 1271,Chicago,60131,312-644-9051
32590,0,Thomas,Doring,Never Married,White,8/18/1991,594-49-8784,99741,9250 7703 3318 7830,Chicago,60613,786-115-4867
32591,1,liarnee,Bezos,,Hispanic,10/26/1987,296-59-8061,NA,2141 2096 841 6886,Chicago,60614,435-125-1875
32591,0,Kiarnee,Bezos,Married,Hispanic,10/26/1987,296-59-8061,47375.9,2141 2096 2841 6886,Chicago,60614,435-125-1875
32592,0,Gillian,Burford,Widowed,Hispanic,9/29/1954,172-20-8449,50045.7,6726 1387 2652 1326,Chicago,60614,513-040-9186
32606,0,Caleb,Lobzin,Never Married,White,3/17/1973,231-33-3894,186701.4,8058 1943 5963 3065,Chicago,60610,201-262-4042
3261,0,Jade,Egan,Never Married,Black,9/20/1959,147-41-1490,28906,1976 7334 4793 6905,Chicago,60604,713-709-6471
32613,1,Holly,Braniff,Married,,5/20/1984,720-43-5654,NA,2353 1675 323 5704,Chicago,60607,
32613,0,Holly,Braniff,Married,Asian,5/20/1984,720-43-5654,61345.6,2353 1675 7323 5704,Chicago,60607,225-054-7645
32619,0,Natalia,Mason,Married,Hispanic,9/16/1975,492-26-1730,58705.4,3378 2257 1887 2128,Chicago,60610,224-819-4394
3262,1,Hannah,Thoahpe,,White,9/10/1972,716-40-1998,NA,4936 3073 2564 8524,Chicago,60610,
3262,0,Hannah,Thorpe,Never Married,White,9/10/1972,716-40-1998,69618.6,4936 3073 2564 8524,Chicago,60610,253-268-8780
32621,0,Toby,Bishop,Never Married,White,7/27/1983,412-70-2205,54664.2,0945 2124 0749 9012,Chicago,60131,304-225-2374
32623,1,Jake,Dent,,,11/19/1969,190-40-0244,NA,2780 0480 301 4373,Chicago,60605,850-500-3155
32623,0,Jake,Dent,Married,White,11/19/1969,190-40-0244,39438,2780 0480 3010 4373,Chicago,60605,850-500-3155
32625,1,Lara,Milez,Married,,7/3/1991,323-06-8143,NA,5289 20620149 1519,Chicago,60610,813-599-1664
32625,0,Lara,Miles,Married,White,7/3/1991,323-06-8143,74737,5289 2062 0149 1519,Chicago,60610,813-599-1664
32626,1,Callum,Liszi,Married,Asian,1/16/1989,,268346.7,5449 2721 0043 568,Chicago,60607,
32626,0,Callum,Lizzi,Married,Asian,1/16/1989,504-14-9317,268346.7,5449 2721 0043 5683,Chicago,60607,458-144-6661
32629,1,Ava,Darbishire,,Hispanic,7/18/1969,402-68-6673,NA,0881 98717 0220 5415,Chicago,60613,
32629,0,Ava,Darbishire,Married,Hispanic,7/18/1969,402-68-6673,22646.8,0881 9717 0220 5415,Chicago,60613,660-712-1891
32632,0,William,Campbell,Never Married,Hispanic,7/4/1968,554-87-0063,28195.9,6002 6568 9912 0544,Chicago,60609,225-596-2928
32633,0,Zachary,Warneke,Married,White,2/17/1972,707-80-8090,45983.2,6358 1472 9906 9723,Chicago,60604,812-660-3318
32634,1,Josh,Blakkwell,Married,,9/2/1980,198-76-8117,81866.3,2505 3648 4337 356,Chicago,60613,479-973-6712
32634,0,Joshua,Blackwell,Married,White,9/2/1980,198-76-8117,81866.3,2505 3648 4337 3656,Chicago,60613,479-973-6712
32635,0,Amber,Hislop,Never Married,White,1/27/1980,105-67-8441,41269.1,5812 1860 4776 6462,Chicago,60290,956-385-9187
32636,0,Mikayla,Wardle,Married,White,11/30/1973,579-30-7019,85806.5,7429 3500 4427 2289,Chicago,60602,315-972-9256
32639,1,Campell,Reid,,White,8/29/1996,119-80-5271,NA,2679 4901 53763727,Chicago,60603,979-859-9746
32639,0,Campbell,Reid,Married,White,8/29/1996,119-80-5271,54006.3,2679 4901 5376 3727,Chicago,60603,979-859-9746
32646,0,Cameron,Hague,Never Married,White,2/17/1980,542-16-1790,176227.5,2285 2235 1504 4647,Chicago,60606,810-746-8550
32651,0,Elysse,Kowald,Divorced,White,11/29/1968,454-33-5932,26932,4455 3597 4999 8047,Chicago,60106,754-863-5420
32660,0,Elijah,Leslie,Never Married,White,11/4/1949,473-03-9572,36851,7399 6465 6336 1613,Chicago,60614,678-893-8390
32663,1,Adam,Guiler,Never Married,,2/21/1989,167-85-3863,NA,3958 4986 8945 94732,Chicago,60290,
32663,0,Adam,Guiler,Never Married,White,2/21/1989,167-85-3863,98644.5,3958 4986 8945 4732,Chicago,60290,571-723-2379
32669,0,Cooper,Godfrey,Married,White,5/11/1992,292-09-9066,69786,1209 8681 0126 0516,Chicago,60176,918-413-1097
3267,1,Kelsy,Katsaktis,Never Married,,6/17/1976,090-58-7050,NA,7964 9797 07979 2571,Chicago,60613,805-856-4908
3267,0,Kelsy,Katsaitis,Never Married,White,6/17/1976,090-58-7050,32274.7,7964 9797 0979 2571,Chicago,60613,805-856-4908
32676,0,Emiily,Lock,Married,White,3/6/1972,585-35-9575,152882.3,3717 6641 6400 7178,Chicago,60613,906-482-7229
32681,0,Lexie,Wooley,Widowed,Black,1/3/1955,037-02-5264,180915,2313 5830 8477 0041,Chicago,60613,618-269-0489
32683,0,Jai,Shepherd,Never Married,White,7/25/1970,355-75-0923,74585.2,2296 0607 5449 7826,Chicago,60176,920-263-1133
32690,1,Georgia,Spear5,Divorced,Hispanic,4/23/1970,,NA,9942 2014 934 3305,Chicago,60606,908-781-1862
32690,0,Georgia,Spears,Divorced,Hispanic,4/23/1970,084-42-7659,75407.6,9942 2014 5934 3305,Chicago,60606,908-781-1862
32694,1,Alexandra,Sach,,Asian,10/11/1992,006-59-1973,NA,8617 4043 7179 10157,Chicago,60602,
32694,0,Alexandra,Sach,Divorced,Asian,10/11/1992,006-59-1973,90688.7,8617 4043 7179 1057,Chicago,60602,385-203-7333
32695,0,Jake,Ploegsma,Never Married,White,2/3/1957,275-77-5792,25176,6154 5723 1620 0664,Chicago,60176,854-943-4625
3270,0,Imogen,Tapper,Never Married,Black,2/27/1964,357-08-9529,87840.3,0612 7929 3680 8957,Chicago,60602,930-131-6737
32702,0,Harrison,White,Never Married,White,6/9/1958,277-02-4421,108332.6,1386 7005 5250 6988,Chicago,60612,770-238-6878
32709,0,Caitlin,Zordan,Never Married,White,8/5/1975,164-66-5093,257899.1,5639 5611 8180 4677,Chicago,60612,505-505-2828
32713,0,Michael,Boutchard,Married,White,11/2/1950,344-91-5434,74010.1,0773 5068 0685 6047,Chicago,60608,919-004-6050
32720,0,Kyle,Edson,Divorced,Black,11/10/1983,120-68-0316,30436.8,5944 6991 1164 6429,Chicago,60176,608-093-9756
32741,0,Brooke,Siew,Married,Black,5/25/1980,162-60-1460,29220.7,6083 7377 9064 0475,Chicago,60131,629-963-9044
32747,1,Tynan,Mcbryde,,Hispanic,8/14/1996,698-54-3622,NA,8521 55747 2703 1488,Chicago,60007,
32747,0,Tynan,Mcbryde,Married,Hispanic,8/14/1996,698-54-3622,68428.3,8521 5577 2703 1488,Chicago,60007,913-103-8376
32755,0,Ella,Kaithakulam,Married,White,5/23/1979,632-19-2048,64205.6,2498 1477 6976 3822,Chicago,60603,801-674-7276
32756,0,Samuel,Gazzola,Never Married,Hispanic,10/5/1947,627-42-8221,70674.8,6453 9209 2304 6742,Chicago,60607,478-458-9516
32758,1,Brille,Drechxler,,White,11/3/1970,,66894.4,1063 7040 8918 4046,Chicago,60290,618-148-5403
32758,0,Brielle,Drechsler,Never Married,White,11/3/1970,718-83-9811,66894.4,1063 7040 8918 4046,Chicago,60290,618-148-5403
32767,0,Jairus,Momcilovic,Married,White,1/1/1974,244-52-7665,66647.1,9809 0868 5349 2104,Chicago,60611,270-976-0849
32782,0,Jasper,Freeborn,Married,Hispanic,11/8/1976,587-60-8955,57242.1,0168 8486 5344 5294,Chicago,60290,309-006-6868
32784,0,Sam,Blake,Married,White,2/6/1983,313-86-7630,99792.2,8672 5319 9704 6429,Chicago,60604,203-521-9531
32787,0,Cassandra,Mcclelland,Married,White,8/16/1954,069-88-9870,37948.1,0447 5856 2258 5974,Chicago,60603,818-222-3907
32790,1,Etan,Warnock,Married,,10/11/1972,,130424.8,3328 4530 27023877,Chicago,60610,210-595-1392
32790,0,Ethan,Warnock,Married,White,10/11/1972,466-09-7921,130424.8,3328 4530 2702 3877,Chicago,60610,210-595-1392
32793,0,Miller,Mccarthy,Divorced,White,6/7/1997,540-72-5987,47663.7,3449 6273 2779 8594,Chicago,60608,814-216-9061
32794,0,Gus,Stanley,Married,White,5/1/1952,713-79-7566,141554.1,5681 2126 7597 3897,Chicago,60612,915-488-6414
32798,0,Lily,Kropinyeri,Married,Black,6/24/1969,696-27-4193,27729.1,3118 5260 8278 5273,Chicago,60614,207-073-5268
32806,0,Harry,Jeffries,Never Married,American Indian-Alaska Native,1/22/1971,245-34-7170,75732.9,9825 0787 0645 0784,Chicago,60602,678-139-5060
32807,0,Vianca,Nguyen,Divorced,Asian,12/28/1960,560-50-2979,26125,4848 1362 4719 1548,Chicago,60604,931-392-4961
32820,0,Alyssa,Vizer,Married,White,5/13/1979,702-14-2874,216133.1,0651 8627 3258 2405,Chicago,60007,470-031-0432
3283,0,Tanar,Maizen,Married,Black,10/3/1996,724-31-8870,88571.7,4833 1910 4241 3590,Chicago,60613,512-753-0413
32840,1,George,Hobxon,Married,,9/5/1948,,NA,6954 3581 8129 2261,Chicago,60611,518-301-9449
32840,0,George,Hobson,Married,White,9/5/1948,371-36-2800,159769.2,6954 3581 8129 2261,Chicago,60611,518-301-9449
