ID,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,ZIP Code,Telephone Number
rec-2217-org,Abbie,Mcneill,Married,White,11/05/1964,455-87-0586,59834.0,5648 0282 2432 4426,90012,501-707-0176
rec-2218-dup-0,Karii,Paulit,Never Married,,01/05/1977,520-78-0759,24970.0,7677 77119 0492 1739,90014,
rec-2218-org,Karli,Paulit,Never Married,White,01/05/1977,520-78-0759,24970.0,7677 7719 0492 1739,90014,860-923-2419
rec-2219-dup-0,Evzn,Burford,Never Married,,10/14/1972,685-55-7377,87826.5,5120 7256 326 7291,90017,
rec-2219-org,Evan,Burford,Never Married,White,10/14/1972,685-55-7377,87826.5,5120 7256 3026 7291,90017,702-320-4926
rec-222-dup-0,oah,Curry,,White,03/01/1988,,99124.4,2382 458 2981 9898,90011,724-811-8790
rec-222-org,Noah,Curry,Married,White,03/01/1988,444-46-8950,99124.4,2382 4508 2981 9898,90011,724-811-8790
rec-2220-dup-0,Noah,Jevvries,Widowed,,06/13/1996,,138687.3,0691 3222 3684 6998,90017,
rec-2220-org,Noah,Jeffries,Widowed,Black,06/13/1996,060-24-5158,138687.3,0691 3222 3684 6998,90017,774-487-0367
rec-2221-dup-0,Brianna,Trenery,Married,White,03/08/1960,,67985.7,2144 2858 334 9247,90012,
rec-2221-org,Brianna,Trenerry,Married,White,03/08/1960,413-91-5570,67985.7,2144 2858 3348 9247,90012,302-864-2609
rec-2222-org,Alexander,Andersch,Married,White,12/06/1995,379-37-3553,128513.1,2624 8927 6622 9567,90015,585-426-4975
rec-2223-org,Logan,Heckenberg,Never Married,Hispanic,10/05/1996,674-33-0796,77363.2,7311 9393 6063 5426,90005,319-579-2297
rec-2224-dup-0,Anthony,Souclen,Widowed,,06/28/1958,,225100.3,2894 51 32 7999 6554,90017,813-015-9667
rec-2224-org,Anthony,Souden,Widowed,White,06/28/1958,387-82-9186,225100.3,2894 5132 7999 6554,90017,813-015-9667
rec-2225-dup-0,Johm,White,Never Married,,03/27/1986,476-51-4210,11093.0,9924 5430 70597 8140,90005,
rec-2225-org,John,White,Never Married,Hispanic,03/27/1986,476-51-4210,11093.0,9924 5430 7597 8140,90005,830-660-0682
rec-2226-org,Joel,Bishop,Widowed,White,11/18/1984,437-76-6287,22808.8,7493 4025 7811 9460,90017,660-959-0210
rec-2227-org,Alexandra,Spall,Never Married,White,05/15/1956,278-31-2017,97680.4,7395 0884 0603 4157,90005,551-300-6452
rec-2228-dup-0,Micsela,Capiro,Married,Asian,12/20/1949,,64653.7,3145 920 1652 1936,90014,
rec-2228-org,Micaela,Capiro,Married,Asian,12/20/1949,363-24-4817,64653.7,3145 9620 1652 1936,90014,534-080-9211
rec-2229-org,James,Tims,Never Married,White,12/12/1996,220-13-0818,176424.5,0345 1950 4309 8285,90002,731-033-0838
rec-223-org,Joshua,Ducrou,Never Married,White,05/14/1958,604-47-8083,44747.0,5492 4486 1919 2849,90008,203-708-2794
rec-2230-org,Charli,Benger,Never Married,White,03/28/1959,707-27-9011,170619.4,5305 8244 1504 7386,90017,334-252-9263
rec-2231-org,Matthew,Abeygunawardena,Married,Hispanic,03/02/1957,660-08-8256,79433.6,3123 0444 3043 8046,90014,804-099-4298
rec-2232-org,Liam,Crouch,Married,White,04/04/1971,081-40-5875,151738.5,3669 7033 4488 3671,90012,760-436-4768
rec-2233-dup-0,Nikida,Coady,Married,,10/24/1992,403-73-1013,,9210 0054 17741 1897,90009,719-177-8159
rec-2233-org,Nikita,Coady,Married,Hispanic,10/24/1992,403-73-1013,85505.1,9210 0054 7741 1897,90009,719-177-8159
rec-2234-org,Jake,Vollbrecht,Never Married,White,01/26/1951,275-14-5251,30347.6,0263 6170 6945 9666,90014,210-014-7929
rec-2235-org,Shona,Gilley,Married,White,08/21/1969,177-41-4348,85559.9,8505 8221 1853 0815,90012,479-778-6329
rec-2236-org,Mitchell,Badman,Divorced,Black,10/18/1980,622-66-0874,56721.6,6380 5296 5846 3889,90015,872-074-1657
rec-2237-dup-0,Lybae,Treno,Married,White,01/07/1994,,138301.2,4463 1672 3376 5653,90019,
rec-2237-org,Lynae,Trenow,Married,White,01/07/1994,177-88-2385,138301.2,4463 1672 3376 5653,90019,701-128-0781
rec-2238-org,Alia,Stojic,Married,Black,08/08/1957,332-39-1172,116116.0,4366 5122 1645 0911,90011,815-930-7543
rec-2239-org,Blake,Aldous,Married,White,07/16/1949,497-71-7233,39049.1,9022 2473 4182 3601,90014,769-455-0233
rec-224-dup-0,Gemaly,Ryan,Married,,12/25/1956,006-28-9252,46758.0,0649 73522579 5286,90015,
rec-224-org,Gemaley,Ryan,Married,Hispanic,12/25/1956,006-28-9252,46758.0,0649 7352 2579 5286,90015,352-793-2977
rec-2240-dup-0,Stefen,Noble,Married,,11/07/1992,,54531.9,6903 7895 127 6258,90011,573-198-3032
rec-2240-org,Stephen,Noble,Married,White,11/07/1992,537-38-7481,54531.9,6903 7895 1927 6258,90011,573-198-3032
rec-2241-org,Emma,Browne,Married,Others,08/12/1992,577-19-4046,57584.1,4693 6301 5848 7846,90008,512-726-5022
rec-2242-dup-0,April,Weah,Married,White,04/13/1979,511-86-6574,,9714 55555 7563 2079,90018,
rec-2242-org,April,Wehr,Married,White,04/13/1979,511-86-6574,61186.7,9714 5555 7563 2079,90018,407-032-0666
rec-2243-org,Michael,Dent,Married,White,11/19/1989,623-26-7208,87708.5,2923 3789 7818 3198,90004,231-595-7586
rec-2244-org,Demie,Campbell,Married,White,05/11/1964,617-86-1933,125573.7,5931 3373 2342 7683,90014,276-132-0906
rec-2245-org,Sophie,Godfrey,Married,White,11/23/1988,286-35-6085,29499.9,2652 0963 6062 5538,90008,432-251-8445
rec-2246-dup-0,Bensamin,Eftimiou,Never Married,,10/04/1980,,73892.5,2640 6041 0539 7191,90020,661-693-9171
rec-2246-org,Benjamin,Efthimiou,Never Married,Hispanic,10/04/1980,665-77-1455,73892.5,2640 6041 0539 7191,90020,661-693-9171
rec-2247-org,Brydee,Faull,Married,Hispanic,10/05/1947,118-60-0020,60363.6,1089 7389 7034 2953,90011,317-139-2324
rec-2248-dup-0,Amelya,Novis,Married,,03/05/1984,005-65-5111,16429.3,9197 9435 4753 74610,90005,
rec-2248-org,Amelia,Novis,Married,Hispanic,03/05/1984,005-65-5111,16429.3,9197 9435 4753 7460,90005,770-076-7061
rec-2249-dup-0,Jassirn,Lombardi,Never Married,,01/06/1954,199-25-3191,,8963 1261 3572 3342,90015,
rec-2249-org,Jassim,Lombardi,Never Married,Black,01/06/1954,199-25-3191,156133.5,8963 1261 3572 3342,90015,504-201-8586
rec-225-org,Jacqueline,Mcgregor,Married,White,06/07/1979,005-42-6305,88242.4,8351 3996 5752 2351,90003,217-917-1861
rec-2250-org,Samuel,Talladira,Married,Hispanic,11/14/1949,484-57-2871,65889.9,7554 8925 1852 4517,90017,575-528-0159
rec-2251-dup-0,Emiily,Lonkman,,White,05/12/1966,068-86-9324,,2721 2143 3171 2683,90018,
rec-2251-org,Emiily,Longman,Married,White,05/12/1966,068-86-9324,153362.8,2721 2143 3171 2683,90018,608-548-0533
rec-2252-org,Madeleine,Dusek,Married,White,11/05/1992,559-17-3752,88144.6,5511 6425 8212 0132,90014,910-322-6610
rec-2253-org,Olivia,White,Never Married,White,10/28/1962,725-15-1700,43944.7,6114 7884 4218 3556,90006,614-432-7879
rec-2254-dup-0,Jet,Del checcolo,Married,,12/02/1993,486-87-0052,,3437 94581 4417 5124,90015,302-754-2831
rec-2254-org,Jed,Del checcolo,Married,Hispanic,12/02/1993,486-87-0052,55041.2,3437 4581 4417 5124,90015,302-754-2831
rec-2255-dup-0,Jafk,Everett,Never Married,,06/24/1948,478-74-7966,,10676 6963 0458 9277,90019,806-289-4923
rec-2255-org,Jack,Everett,Never Married,White,06/24/1948,478-74-7966,73167.2,1066 6963 0458 9277,90019,806-289-4923
rec-2256-dup-0,Madison,Foottit,Divorced,Hispanic,10/19/1983,,,7642 40546 5011 3194,90019,
rec-2256-org,Madison,Foottit,Divorced,Hispanic,10/19/1983,698-75-2947,46204.4,7642 0546 5011 3194,90019,781-332-2499
rec-2257-org,Ethan,Jukic,Divorced,White,01/11/1967,144-88-6688,85208.1,2485 7332 7930 0208,90005,267-481-2699
rec-2258-org,Lachlan,Papageorgiou,Married,Black,12/01/1957,574-40-6017,30834.7,6455 4825 5538 8549,90014,330-038-5090
rec-2259-dup-0,Seqn,Campbell,,Asian,03/08/1994,176-41-5743,,7594 7298 41456 8133,90014,401-394-5855
rec-2259-org,Sean,Campbell,Never Married,Asian,03/08/1994,176-41-5743,49844.2,7594 7298 4456 8133,90014,401-394-5855
rec-226-org,Kelsey,Morrison,Never Married,White,02/12/1954,092-17-5766,97812.7,9324 3910 4683 2967,90001,913-188-5872
rec-2260-org,Ella,Trimble,Never Married,Hispanic,03/05/1956,410-40-4472,78085.6,5275 4895 6799 1142,90011,412-141-2988
rec-2261-org,Christian,Bahnisch,Married,Black,01/24/1955,407-31-9889,211118.3,8948 1367 4245 7980,90013,715-773-3739
rec-2262-dup-0,Mztthew,Van shie,Married,,10/12/1954,365-91-1221,38883.2,1079 3723 9249 3379,90016,
rec-2262-org,Matthew,Van schie,Married,Others,10/12/1954,365-91-1221,38883.2,1079 3723 9249 3379,90016,423-402-1010
rec-2263-org,William,Grosser,Divorced,Hispanic,06/18/1948,427-36-3062,85127.7,2944 8216 5518 9794,90005,256-593-1851
rec-2264-org,Jack,Burnell,Married,White,09/15/1959,656-30-7955,132460.9,2621 7854 7246 7359,90002,607-751-8042
rec-2265-org,Kaitlin,Durdev,Never Married,American Indian-Alaska Native,09/27/1975,360-46-0112,79640.3,7082 0935 6148 3980,90017,917-293-1523
rec-2266-org,Katelin,Fitzpatrick,Married,White,09/30/1951,439-12-4663,107644.2,7005 7621 9369 0384,90008,513-022-6390
rec-2267-org,Alexandra,Blake,Married,White,08/02/1954,084-42-9215,84792.1,0817 2589 5839 1289,90006,413-844-4997
rec-2268-org,Briley,White,Married,White,08/17/1976,635-10-5231,82380.8,9274 1242 4331 5402,90016,862-148-6761
rec-2269-dup-0,Annabelle,Doolei,,Hispanic,06/30/1979,379-98-7848,,7123 6794 51674 9417,90001,504-891-4947
rec-2269-org,Annabelle,Dooley,Married,Hispanic,06/30/1979,379-98-7848,195787.0,7123 6794 5167 9417,90001,504-891-4947
rec-227-org,Jasmine,Mcdermid,Married,Asian,12/28/1985,112-24-3325,88215.2,4113 5060 4641 3798,90006,262-690-8762
rec-2270-dup-0,Pilip,Mattews,Never Married,,01/30/1961,642-15-1883,38306.2,3082 714 3864 0305,90010,774-715-9261
rec-2270-org,Philip,Matthews,Never Married,Black,01/30/1961,642-15-1883,38306.2,3082 5714 3864 0305,90010,774-715-9261
rec-2271-dup-0,Molli,Bivon,Married,White,12/03/1972,234-56-9705,,3948 1313 3998 8851,90010,
rec-2271-org,Molly,Bivone,Married,White,12/03/1972,234-56-9705,57929.1,3948 1313 3998 8851,90010,605-978-5392
rec-2272-dup-0,Cal4b,Walkley,Married,,07/04/1962,502-23-3441,96010.7,842 0446 7375 4727,90010,
rec-2272-org,Caleb,Walkley,Married,White,07/04/1962,502-23-3441,96010.7,8742 0446 7375 4727,90010,956-330-5418
rec-2273-org,Louise,Noble,Married,Black,11/04/1996,346-05-2171,79454.6,8406 2069 9239 4104,90002,610-726-4486
rec-2274-dup-0,Madthew,Crisci,Never Married,,06/07/1992,224-04-0698,226316.1,4111 65769831 0408,90003,
rec-2274-org,Matthew,Crisci,Never Married,Black,06/07/1992,224-04-0698,226316.1,4111 6576 9831 0408,90003,872-480-8823
rec-2275-org,Laura,Redmond,Married,Hispanic,04/10/1953,126-66-8437,57434.0,1479 3712 5514 3981,90012,323-414-4176
rec-2276-org,Emiily,Hendricks,Married,White,03/24/1950,566-31-3645,57615.6,3622 2377 0636 8944,90013,857-727-8990
rec-2277-org,Thomas,Everett,Married,White,04/16/1962,269-63-9223,84349.6,0110 7333 7369 0959,90012,520-874-5640
rec-2278-org,Noah,Bellchambers,Married,Hispanic,10/12/1993,157-83-6766,101911.7,1943 7036 5580 9503,90003,646-577-7202
rec-2279-dup-0,Henry,Mckerli,Divorced,White,05/09/1962,039-47-0742,,5591 6075 98940 6818,90007,
rec-2279-org,Henry,Mckerlie,Divorced,White,05/09/1962,039-47-0742,78222.2,5591 6075 9940 6818,90007,703-717-6514
rec-228-org,Amy,Brock,Married,White,04/15/1949,296-28-2877,68604.5,0686 1385 1480 8862,90003,662-684-4327
rec-2280-org,Jaykob,Tennent,Never Married,American Indian-Alaska Native,12/18/1957,088-30-2266,59275.9,1421 4287 6292 4439,90019,215-705-3122
rec-2281-org,Ella,Harrington,Divorced,Asian,09/30/1976,684-43-2194,17969.5,5080 2621 3200 7593,90010,907-710-6628
rec-2282-org,Luke,Mortlock,Married,Asian,06/03/1962,077-29-3970,42108.2,3145 8008 7617 0900,90011,940-814-6128
rec-2283-org,Lily,Maleganeas,Divorced,White,05/22/1989,143-71-8084,50489.7,0038 4335 9705 9487,90016,423-895-9906
rec-2284-org,Jessica,Thurlow,Married,White,09/12/1989,687-66-5685,32439.5,1816 3870 3461 0946,90004,316-780-3661
rec-2285-dup-0,Abbey,Wiseman,Never Married,,02/07/1964,,,0965 2788 1452 77180,90003,504-271-5097
rec-2285-org,Abbey,Wiseman,Never Married,Black,02/07/1964,510-24-5767,75943.0,0965 2788 1452 7710,90003,504-271-5097
rec-2286-org,Madelyn,Blenkle,Married,White,08/24/1979,415-91-0010,97540.3,9744 6531 0805 6713,90015,971-073-2685
rec-2287-org,Isabella,Burford,Married,White,09/02/1989,087-53-2365,26568.8,6056 4700 0561 6852,90005,215-691-3607
rec-2288-org,Alexander,Coldell,Married,Asian,11/06/1968,053-12-6796,60078.8,1844 7590 7370 6537,90006,816-283-5735
rec-2289-org,Joel,Went,Married,White,04/08/1969,539-06-4708,100720.3,9045 8788 2843 6449,90006,331-846-4971
rec-229-dup-0,Hajnah,White,Married,,04/12/1951,,161177.5,8897 7420 2854 0339,90013,
rec-229-org,Hannah,White,Married,Hispanic,04/12/1951,101-58-9395,161177.5,8897 7420 2854 0339,90013,508-823-3685
rec-2290-org,Danielle,Webb,Married,White,12/04/1962,727-46-6351,99174.7,8918 0032 8077 0796,90017,573-423-1199
rec-2291-org,Eliza,Matthews,Widowed,Asian,08/09/1955,402-99-6579,17072.5,6375 6677 3533 4601,90003,667-070-5712
rec-2292-dup-0,Zak,George,Married,White,01/26/1969,,,8009 2703 7141 5848,90008,
rec-2292-org,Zac,George,Married,White,01/26/1969,043-69-3741,92270.8,8009 2703 7141 5848,90008,216-197-2743
rec-2293-org,Caitlin,Bennier,Married,Hispanic,11/06/1964,179-13-9153,95796.3,6745 7728 3866 9866,90014,424-029-3664
rec-2294-dup-0,Katke,Wyllie,Never Married,,08/06/1958,109-04-1984,88631.0,1878 2421 85879824,90001,
rec-2294-org,Katie,Wyllie,Never Married,Black,08/06/1958,109-04-1984,88631.0,1878 2421 8587 9824,90001,910-403-2371
rec-2295-org,Samantha,Penver,Never Married,White,07/15/1989,465-04-7791,76351.2,1394 6117 2781 9907,90002,949-985-4118
rec-2296-org,Maddison,Egglestone,Married,White,03/07/1979,702-79-8567,158724.4,7403 2599 6433 6611,90004,917-177-7113
rec-2297-org,April,Berry,Never Married,Black,10/27/1995,480-66-1902,95372.2,9836 9671 5967 9270,90006,225-627-1267
rec-2298-org,Darcy,Maynard,Never Married,Hispanic,11/26/1983,368-89-4231,54718.2,5004 3310 8747 1471,90001,360-992-6109
rec-2299-dup-0,Eliza,Mckarthy,Married,,03/25/1976,,28006.8,7800 74363 1740 9227,90005,334-572-8962
rec-2299-org,Eliza,Mccarthy,Married,Black,03/25/1976,054-31-7477,28006.8,7800 7463 1740 9227,90005,334-572-8962
rec-230-org,Taylah,Parremore,Never Married,White,11/07/1968,388-64-0281,90023.4,7611 2853 0686 5981,90012,762-225-4537
rec-2300-org,Montana,Mcgregor,Divorced,White,08/12/1965,397-41-5412,81818.6,1759 4475 2341 7625,90007,559-274-7768
rec-2301-dup-0,Callum,Turtuah,,,03/21/1969,593-69-4546,16342.3,8940 5834 88473 9308,90017,320-855-7131
rec-2301-org,Callum,Turtur,Married,White,03/21/1969,593-69-4546,16342.3,8940 5834 8473 9308,90017,320-855-7131
rec-2302-org,Joshua,Bradshaw,Never Married,White,06/11/1989,501-36-7286,30704.1,6555 0530 4175 4914,90014,308-128-3954
rec-2303-dup-0,Moahgan,Everett,Never Married,,03/10/1963,,41995.3,2106 6727 2716 6780,90006,
rec-2303-org,Morgan,Everett,Never Married,White,03/10/1963,419-75-1618,41995.3,2106 6727 2716 6780,90006,606-095-3809
rec-2304-org,Max,Carbone,Never Married,White,10/17/1966,395-07-8028,53491.2,9498 4796 7346 4530,90014,984-864-0163
rec-2305-dup-0,Anasdasia,Blackwell,,White,11/29/1974,444-69-3200,,2331 9250 5790 2998,90018,
rec-2305-org,Anastasia,Blackwell,Married,White,11/29/1974,444-69-3200,43569.3,2331 9250 5790 2998,90018,910-792-5709
rec-2306-org,Liam,Verco,Married,White,08/13/1960,659-61-9145,10559.3,4508 2667 5114 1776,90001,717-748-9477
rec-2307-dup-0,Macckinley,Blak,Divorced,,10/03/1973,622-94-3808,73828.5,24702119 8728 1776,90020,305-909-8278
rec-2307-org,Mackinley,Blake,Divorced,Hispanic,10/03/1973,622-94-3808,73828.5,2470 2119 8728 1776,90020,305-909-8278
rec-2308-org,Jayden,Clarke,Never Married,White,12/08/1958,378-10-5939,34831.0,2958 2777 6280 4232,90016,414-586-7939
rec-2309-org,Kyra,Rake,Divorced,Asian,11/18/1972,633-36-6026,41221.0,8539 6748 7118 0066,90002,859-989-6942
rec-231-dup-0,Nicholas,Gianno,Married,,01/11/1955,186-24-0928,62328.9,04275997 6624 6723,90009,
rec-231-org,Nicholas,Giannou,Married,Hispanic,01/11/1955,186-24-0928,62328.9,0427 5997 6624 6723,90009,661-673-1885
rec-2310-org,Luke,Huxley,Never Married,White,06/17/1964,031-35-1218,64843.5,3992 9355 1265 2444,90006,919-706-1950
rec-2311-org,Caleb,Britten,Married,White,07/30/1976,700-15-8492,54879.3,2242 8983 2660 0603,90002,254-970-7180
rec-2312-org,Jarod,Rivers,Never Married,White,04/15/1983,109-07-7332,43331.8,4639 9705 2774 5601,90005,508-350-7512
rec-2313-org,Abbey,Reid,Widowed,White,02/28/1990,119-43-4217,73125.2,1389 4519 3472 4076,90015,347-037-9302
rec-2314-dup-0,Chkoe,Kunoth,,,02/19/1954,199-81-1628,219740.6,4669 920 3224 5598,90001,864-357-6928
rec-2314-org,Chloe,Kunoth,Never Married,White,02/19/1954,199-81-1628,219740.6,4669 9200 3224 5598,90001,864-357-6928
rec-2315-org,Ayla,Carmody,Never Married,White,10/15/1991,462-87-7455,70372.4,4036 6728 1430 7050,90018,740-652-3031
rec-2316-org,Jaden,White,Married,White,06/23/1952,653-17-2453,126598.5,0019 3404 9791 4280,90001,606-436-9138
rec-2317-dup-0,Troy,Kalirajan,,,01/29/1983,440-16-4227,,2407 9826 0737 84577,90019,818-870-8447
rec-2317-org,Troy,Kalirajan,Divorced,White,01/29/1983,440-16-4227,79990.0,2407 9826 0737 8577,90019,818-870-8447
rec-2318-org,Noah,Alias,Married,Black,05/02/1979,017-41-9030,56077.5,7634 4923 3819 7515,90013,605-068-5905
rec-2319-dup-0,Imoken,Spada,Married,,04/05/1986,117-15-0936,,6751 3034 84376 3691,90018,206-649-7592
rec-2319-org,Imogen,Spada,Married,White,04/05/1986,117-15-0936,65662.9,6751 3034 8436 3691,90018,206-649-7592
rec-232-org,Nathan,Grierson,Married,Black,08/22/1973,030-27-9132,96403.2,2237 5276 0532 5914,90012,424-585-6958
rec-2320-org,Clodagh,Strie,Married,White,01/10/1994,565-19-2874,62147.6,4532 8209 2437 9567,90007,906-239-4775
rec-2321-org,Ethan,Edson,Married,Hispanic,10/17/1952,591-86-1457,123006.4,3096 9058 6321 5236,90010,629-441-2765
rec-2322-dup-0,Ema,Wastelk,Married,White,01/24/1959,514-51-2750,182635.9,6243 794 7 8964 5396,90009,
rec-2322-org,Emma,Wastell,Married,White,01/24/1959,514-51-2750,182635.9,6243 7947 8964 5396,90009,903-410-4027
rec-2323-dup-0,Harr8son,Edson,,,01/30/1949,721-83-8886,75738.4,7557 3355 2858 4956,90013,
rec-2323-org,Harrison,Edson,Married,White,01/30/1949,721-83-8886,75738.4,7557 3355 2858 4956,90013,616-135-9824
rec-2324-dup-0,Caitlin,Crostsman,Never Married,Hispanic,08/25/1997,,84798.3,6876 2199 737 1 6810,90004,
rec-2324-org,Caitlin,Crossman,Never Married,Hispanic,08/25/1997,305-24-1901,84798.3,6876 2199 7371 6810,90004,808-263-6836
rec-2325-org,Nathan,Klemm,Married,Black,04/07/1963,533-79-6915,34427.4,0102 7667 9261 8483,90010,540-843-1637
rec-2326-org,Lara,Matthews,Married,White,11/23/1975,315-08-0576,32963.5,7355 1622 8189 1175,90001,707-581-5423
rec-2327-dup-0,Seamus,Nicolile,,Hispanic,12/24/1991,,79640.9,6773 150 6176 1000,90017,936-723-7405
rec-2327-org,Seamus,Nicolle,Divorced,Hispanic,12/24/1991,154-73-8227,79640.9,6773 1570 6176 1000,90017,936-723-7405
rec-2328-dup-0,Lucy,Nikoll,,Black,08/15/1995,586-61-5879,,4092 3849 2845 177,90017,912-641-6285
rec-2328-org,Lucy,Nicoll,Widowed,Black,08/15/1995,586-61-5879,74069.4,4092 3849 2845 4177,90017,912-641-6285
rec-2329-org,Tarnee,Von hoist,Married,Black,05/06/1987,210-87-6836,30620.6,6883 4819 4378 7143,90005,214-026-8980
rec-233-dup-0,Olifer,Wilde,,Hispanic,09/30/1970,,83660.1,0710 7711 5052  9912,90003,913-644-9320
rec-233-org,Oliver,Wilde,Divorced,Hispanic,09/30/1970,191-96-2294,83660.1,0710 7711 5052 9912,90003,913-644-9320
rec-2330-dup-0,Chaahlotte,Ramamoordy,Married,White,10/02/1995,276-94-3058,,7980 336 9145 9333,90010,515-840-4381
rec-2330-org,Charlotte,Ramamoordhy,Married,White,10/02/1995,276-94-3058,62454.7,7980 3436 9145 9333,90010,515-840-4381
rec-2331-org,Louise,Jeffries,Married,White,01/03/1977,360-59-2450,30664.7,2143 7567 5033 5566,90009,901-742-2936
rec-2332-dup-0,Johsua,Dobell,,White,04/20/1949,249-10-8483,,8184 7622 587 7305,90010,631-307-9570
rec-2332-org,Joshua,Dobell,Married,White,04/20/1949,249-10-8483,204695.7,8184 7622 5873 7305,90010,631-307-9570
rec-2333-dup-0,James,Gracie,,White,08/02/1963,,88807.7,0055 2815 1757 446,90010,
rec-2333-org,James,Gracie,Never Married,White,08/02/1963,005-71-9383,88807.7,0055 2815 1757 6446,90010,806-148-6038
rec-2334-org,Sana,Malkoun,Married,White,02/01/1985,255-70-4259,13336.6,3309 1717 1593 2879,90011,810-347-6991
rec-2335-dup-0,Tiana,Wight,,White,08/17/1996,,84472.5,0515 6231 47006103,90017,320-077-6768
rec-2335-org,Tiana,White,Married,White,08/17/1996,333-89-4361,84472.5,0515 6231 4700 6103,90017,320-077-6768
rec-2336-org,Dylan,Jolly,Widowed,White,03/22/1976,158-79-8557,98409.8,3044 5223 3958 1078,90016,305-511-6548
rec-2337-org,Ashton,Bissett,Never Married,American Indian-Alaska Native,08/01/1957,670-81-4536,133056.0,3401 5894 4366 1792,90010,559-521-7769
rec-2338-org,Taliah,Stanley,Never Married,Black,11/26/1978,710-34-8964,50719.0,9541 1538 8072 8506,90001,571-146-1108
rec-2339-dup-0,Jack,Fulerton,,White,07/12/1982,108-25-2234,,9363 9107 7633 2268,90003,
rec-2339-org,Jack,Fullerton,Never Married,White,07/12/1982,108-25-2234,102144.9,9363 9107 7633 2268,90003,251-186-6940
rec-234-org,Mitchell,White,Married,White,02/30/1960,366-06-7524,38825.7,4479 6659 6524 9240,90017,712-963-8478
rec-2340-org,Isabella,Meaney,Married,White,02/24/1967,182-57-2813,52992.9,5353 7508 5180 7147,90010,803-134-8671
rec-2341-dup-0,Tyron,Rejd,,White,07/03/1976,223-85-6872,,8430 8449 9154 5346,90004,424-810-1586
rec-2341-org,Tyrone,Reid,Widowed,White,07/03/1976,223-85-6872,43189.9,8430 8449 9154 5346,90004,424-810-1586
rec-2342-org,Lucy,Vincent,Never Married,White,08/20/1984,726-64-2089,92429.3,0271 6039 3767 6650,90013,305-103-2395
rec-2343-org,Zoe,Howie,Divorced,Black,01/24/1991,041-43-4661,24511.1,0866 2906 6363 9774,90013,623-723-6133
rec-2344-org,Ella,David,Never Married,Hispanic,03/29/1972,614-92-9855,108907.2,0257 8856 4733 2693,90016,808-614-2277
rec-2345-org,Kelsey,Mcgahey,Married,Black,07/27/1992,492-41-5592,26810.2,0892 9312 0078 3257,90013,202-210-1036
rec-2346-dup-0,Alyssa,Clendenning,Married,White,07/26/1966,,,6190 6720 3579 054,90013,
rec-2346-org,Alyssa,Clendenning,Married,White,07/26/1966,336-81-5154,15464.3,6190 6720 3579 0854,90013,551-178-4736
rec-2347-dup-0,France5co,Dejsart,Widowed,,06/19/1990,,251065.7,9088 3854 6944 4111,90001,830-239-6083
rec-2347-org,Francesco,Dessart,Widowed,Hispanic,06/19/1990,243-08-2364,251065.7,9088 3854 6944 4111,90001,830-239-6083
rec-2348-dup-0,Thonas,Rees,Divorced,White,03/27/1987,274-04-8993,,4624 5067 9255 73679,90020,
rec-2348-org,Thomas,Rees,Divorced,White,03/27/1987,274-04-8993,58839.9,4624 5067 9255 7367,90020,917-550-7150
rec-2349-dup-0,Tayla,Siderist,,Hispanic,11/11/1993,498-15-7289,163001.5,7920 082 5959 4315,90002,219-716-5571
rec-2349-org,Taylah,Sideris,Divorced,Hispanic,11/11/1993,498-15-7289,163001.5,7920 0824 5959 4315,90002,219-716-5571
rec-235-dup-0,Archeah,Beal,Married,,11/17/1949,348-63-9850,64425.8,3930 37435 5193 9475,90012,
rec-235-org,Archer,Beal,Married,White,11/17/1949,348-63-9850,64425.8,3930 3745 5193 9475,90012,320-207-9755
rec-2350-org,David,Paine,Divorced,White,04/07/1977,719-77-0475,25998.7,6951 1286 0605 9854,90016,646-684-8363
rec-2351-org,Niamh,Mason,Married,White,04/20/1984,002-08-0184,70103.8,8294 4998 8807 0796,90015,914-390-2819
rec-2352-org,Madeline,Myriti,Never Married,White,11/28/1949,526-27-5149,82529.0,6640 5556 8291 9721,90007,773-415-4562
rec-2353-dup-0,Jazzg,Jeffery5,Divorced,,02/13/1957,428-81-4788,,5031 8452 0982 3139,90003,440-252-8998
rec-2353-org,Jazz,Jefferys,Divorced,Hispanic,02/13/1957,428-81-4788,38678.3,5031 8452 0982 3139,90003,440-252-8998
rec-2354-dup-0,Annabella,Donaldson,Married,White,07/18/1976,,,0121 457 6376 0746,90012,
rec-2354-org,Annabella,Donaldson,Married,White,07/18/1976,525-22-5371,28734.1,0121 8457 6376 0746,90012,831-615-9633
rec-2355-dup-0,Paul,Matthewj,,,01/01/1994,395-43-1911,92130.5,7265 6779 3130 269,90006,272-766-1559
rec-2355-org,Paul,Matthews,Married,Hispanic,01/01/1994,395-43-1911,92130.5,7265 6779 3130 2269,90006,272-766-1559
rec-2356-org,Lachlan,Osterman,Married,Black,10/17/1974,425-59-9068,39811.6,5548 2834 9762 6199,90020,941-213-1129
rec-2357-org,Kiandra,Carmody,Married,White,05/14/1952,719-55-6697,12884.3,9098 8063 5481 6424,90013,848-037-6981
rec-2358-dup-0,Carmen,Morrison,Widowed,,12/07/1982,300-14-5458,,6017 5414 792 0298,90014,
rec-2358-org,Carmen,Morrison,Widowed,White,12/07/1982,300-14-5458,61781.7,6017 5414 7392 0298,90014,706-468-7833
