ID,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,ZIP Code,Telephone Number
rec-2407-dup-0,Jacop,Fearon,,,11/19/1956,227-77-9934,191967.8,5291 2419 146 6713,20007,407-329-4637
rec-2407-org,Jacob,Fearon,Widowed,White,11/19/1956,227-77-9934,191967.8,5291 2419 1746 6713,20007,407-329-4637
rec-2408-dup-0,Sam,Dion,Never Married,,10/23/1994,710-43-8211,82853.0,5175 31124 9160 5234,20022,
rec-2408-org,Sam,Dixon,Never Married,White,10/23/1994,710-43-8211,82853.0,5175 3124 9160 5234,20022,410-549-8506
rec-2409-dup-0,Josh,Clayden,Married,White,03/24/1995,,45631.1,6588 61975 6160 6626,20019,
rec-2409-org,Joshua,Clayden,Married,White,03/24/1995,164-45-4582,45631.1,6588 6175 6160 6626,20019,860-235-8052
rec-241-org,Robbie,Pulvirenti,Married,White,11/06/1997,637-87-2073,51117.5,9522 4963 5688 9577,20018,586-010-4966
rec-2410-org,Sean,Beckwith,Never Married,Hispanic,07/25/1966,119-03-1890,92073.4,6880 1053 7129 4312,20022,904-051-4891
rec-2411-org,Eloise,Coleman,Divorced,White,06/17/1947,529-72-5760,85960.8,0814 6734 3345 6754,20004,854-295-2390
rec-2412-dup-0,Emiili,Huddy,,,10/13/1994,658-22-5592,32609.5,5879 2554 97919 3306,20015,859-959-1929
rec-2412-org,Emiily,Huddy,Married,White,10/13/1994,658-22-5592,32609.5,5879 2554 9799 3306,20015,859-959-1929
rec-2413-org,Bailey,Calgie,Married,White,02/20/1952,697-96-6790,35898.8,6045 6962 6451 0417,20017,316-230-8141
rec-2414-dup-0,Maahk,Eglinton,Married,,04/20/1977,296-63-7565,,27697266 4083 7389,20022,701-402-9699
rec-2414-org,Mark,Eglinton,Married,White,04/20/1977,296-63-7565,90012.2,2769 7266 4083 7389,20022,701-402-9699
rec-2415-org,Shane,Green,Never Married,White,10/29/1964,291-88-0264,22321.6,5834 6734 4318 9976,20006,518-441-0938
rec-2416-org,Shai,Fitzpatrick,Married,White,08/29/1995,705-37-2048,166974.9,1618 2196 1950 8523,20004,817-468-4860
rec-2417-dup-0,Callvm,Leaver,,White,11/19/1995,,32330.3,3184 1117 5501 87677,20015,951-658-9061
rec-2417-org,Callum,Leaver,Divorced,White,11/19/1995,707-71-2688,32330.3,3184 1117 5501 7677,20015,951-658-9061
rec-2418-dup-0,Serena,Dolan,Never Married,,03/12/1958,447-52-3525,,0941 29530371 3799,20012,
rec-2418-org,Serena,Dolan,Never Married,Hispanic,03/12/1958,447-52-3525,45854.9,0941 2953 0371 3799,20012,509-231-2695
rec-2419-dup-0,Vinkent,Whide,,Asian,02/27/1990,246-87-8076,106979.7,361 9162 4749 6270,20005,315-448-1773
rec-2419-org,Vincent,White,Married,Asian,02/27/1990,246-87-8076,106979.7,3617 9162 4749 6270,20005,315-448-1773
rec-242-org,William,Silson,Married,White,03/25/1964,710-53-4928,99364.5,8357 0362 5418 7085,20004,401-421-8594
rec-2420-dup-0,Sma,Lowe,Married,,08/17/1962,692-46-1853,,5045 23049 1534 3732,20002,401-743-3448
rec-2420-org,Sam,Lowe,Married,Hispanic,08/17/1962,692-46-1853,71858.7,5045 2049 1534 3732,20002,401-743-3448
rec-2421-dup-0,Julia,Lowe,Divorced,,01/29/1993,,,2337 932 3081 6115,20022,617-047-7106
rec-2421-org,Julia,Lowe,Divorced,Black,01/29/1993,455-64-0044,116617.3,2337 9382 3081 6115,20022,617-047-7106
rec-2422-org,Ethan,Webb,Married,Hispanic,05/13/1972,457-42-8824,283917.3,4197 7256 1526 1174,20017,936-054-8303
rec-2423-dup-0,Eleanor,Zilm,Married,,12/08/1986,200-09-8908,,37064 1702 5433 6934,20006,
rec-2423-org,Eleanor,Zilm,Married,Black,12/08/1986,200-09-8908,78018.7,3064 1702 5433 6934,20006,501-719-7142
rec-2424-dup-0,Noah,Woahsley,,White,06/30/1955,143-65-7191,65784.4,2202 3855 95656 3236,20008,
rec-2424-org,Noah,Worsley,Never Married,White,06/30/1955,143-65-7191,65784.4,2202 3855 9656 3236,20008,361-154-3343
rec-2425-org,Jayde,Frogley,Married,White,08/06/1951,556-66-8844,96975.8,9138 4937 0870 4107,20009,616-278-3265
rec-2426-org,James,Crosswell,Never Married,Black,08/03/1949,527-14-2746,36286.3,7345 3884 3527 2605,20001,930-109-6564
rec-2427-org,Mitchell,Win,Married,Hispanic,12/28/1972,023-19-3716,69153.5,1176 9534 4612 4825,20008,346-902-5427
rec-2428-org,Benjamin,Wisby,Married,White,12/02/1970,204-60-3872,55881.7,0718 9057 9201 3725,20006,551-084-6800
rec-2429-org,Grace,Paterson,Divorced,White,03/21/1949,239-60-6872,74335.4,8745 3651 6975 3485,20017,573-494-1331
rec-243-org,Lily,Dunstone,Never Married,White,07/19/1969,315-76-1967,81468.0,0427 7002 1077 7014,20004,860-447-8729
rec-2430-dup-0,Abbey,White,Never Married,White,02/26/1954,,,8557 1178 37298 0670,20020,
rec-2430-org,Abbey,White,Never Married,White,02/26/1954,299-95-6882,102300.9,8557 1178 3298 0670,20020,323-363-0082
rec-2431-org,Robbie,Willmot,Married,Hispanic,08/07/1997,384-68-6426,93656.3,0188 0924 1993 5253,20018,808-354-7431
rec-2432-dup-0,Clodag,Gao,,White,04/21/1974,,62937.3,3578 282 9431 0009,20022,307-322-5123
rec-2432-org,Clodagh,Gao,Married,White,04/21/1974,645-24-5642,62937.3,3578 2182 9431 0009,20022,307-322-5123
rec-2433-dup-0,Klara,Dorzey,Married,White,07/29/1974,164-98-9901,46916.4,4825 1841 16631 8158,20006,
rec-2433-org,Kiara,Dorsey,Married,White,07/29/1974,164-98-9901,46916.4,4825 1841 1631 8158,20006,702-446-9823
rec-2434-dup-0,Anber,Miah,Divorced,Black,04/14/1982,078-97-0976,,5737 6770 0462 4101,20004,
rec-2434-org,Amber,Mir,Divorced,Black,04/14/1982,078-97-0976,75978.6,5737 6770 0462 4101,20004,727-636-0487
rec-2435-org,Maddison,Jessup,Widowed,Black,01/10/1988,229-54-8073,116141.2,2261 0002 5847 8180,20010,858-771-5001
rec-2436-org,Stephanie,Wotton,Married,Hispanic,03/12/1963,394-80-8170,28044.8,6878 4647 1981 8865,20005,334-583-2288
rec-2437-dup-0,Isabe|la,Mappaj,Never Married,,10/27/1991,536-66-9299,71596.8,8233 5706 770 9261,20019,601-343-9005
rec-2437-org,Isabella,Mappas,Never Married,White,10/27/1991,536-66-9299,71596.8,8233 5706 7700 9261,20019,601-343-9005
rec-2438-org,Monique,Soulemezis,Married,White,07/24/1982,374-65-3172,22353.7,7548 0988 0351 7259,20020,316-305-3165
rec-2439-dup-0,Katie,Rian,Married,,09/22/1971,317-56-1223,,9135 2564 7681 5626,20012,
rec-2439-org,Katie,Ryan,Married,Hispanic,09/22/1971,317-56-1223,58450.9,9135 2564 7681 5626,20012,732-391-0793
rec-244-org,Chelsea,Korrelvink,Never Married,Asian,10/30/1956,248-80-2773,100715.4,1170 2788 3806 8021,20016,205-991-5008
rec-2440-org,Monique,Felmingham,Divorced,Asian,02/23/1975,164-16-5625,81700.6,8688 0664 8501 7161,20004,603-832-0496
rec-2441-dup-0,Kale,Widclowson,Married,Hispanic,12/24/1959,,,0943 9932 2460 2699,20004,
rec-2441-org,Kale,Widdowson,Married,Hispanic,12/24/1959,486-86-7731,109786.3,0943 9932 2460 2699,20004,614-040-5131
rec-2442-org,William,White,Never Married,White,06/09/1984,507-89-6805,47507.7,1172 0865 4071 7416,20004,651-888-3229
rec-2443-dup-0,Lachlan,Sparck,,White,07/02/1986,,35870.5,1006 332 2893 7979,20018,805-733-2955
rec-2443-org,Lachlan,Spark,Married,White,07/02/1986,486-96-7884,35870.5,1006 3832 2893 7979,20018,805-733-2955
rec-2444-org,Daniel,Campbell,Married,White,11/24/1952,653-82-7527,95473.7,2258 9673 3030 0186,20008,701-757-9833
rec-2445-org,Madison,Thorpe,Married,Asian,09/03/1995,299-25-9717,32900.1,0956 8361 0992 8279,20019,440-028-0224
rec-2446-org,James,Campbell,Never Married,White,03/05/1948,423-97-1190,113369.4,5701 0038 3862 7888,20022,507-366-3819
rec-2447-org,Chloe,Matson,Married,Black,06/05/1962,275-75-6853,86675.8,9342 5165 6617 3582,20002,828-911-2674
rec-2448-org,Maddison,Pringle,Never Married,White,09/13/1989,087-77-7781,108663.2,5212 8019 9898 0012,20005,269-248-6070
rec-2449-org,Mitchell,Campbell,Never Married,White,08/20/1972,450-77-2232,69404.4,9605 0784 9616 5619,20004,202-545-6628
rec-245-dup-0,Max,Ludoici,Never Married,White,04/06/1975,,92634.2,1583 22430197 0860,20008,
rec-245-org,Max,Ludowici,Never Married,White,04/06/1975,001-46-4796,92634.2,1583 2243 0197 0860,20008,541-064-5506
rec-2450-dup-0,Isaac,Brown,,White,04/14/1979,165-59-6765,,3932 3581 42988 6876,20004,863-725-5407
rec-2450-org,Isaac,Browne,Married,White,04/14/1979,165-59-6765,73905.6,3932 3581 4288 6876,20004,863-725-5407
rec-2451-org,Ella,Nguyen,Divorced,White,05/02/1961,140-70-1471,23763.3,6832 6271 9352 8728,20013,906-155-0591
rec-2452-org,Charlotte,Thorpe,Married,Black,07/14/1994,547-77-3546,113526.9,9450 9066 3759 6052,20001,949-545-9331
rec-2453-dup-0,zatie,Nicolle,,Black,11/07/1971,,60193.3,2151 8430 8788 5102,20008,
rec-2453-org,Katie,Nicolle,Married,Black,11/07/1971,455-60-8469,60193.3,2151 8430 8788 5102,20008,407-373-6072
rec-2454-dup-0,Danil,Mcveigh,Married,Black,09/10/1992,,,2451 0755 2759 2984,20018,
rec-2454-org,Daniel,Mcveigh,Married,Black,09/10/1992,172-78-1752,91577.1,2451 0755 2759 2984,20018,228-110-2909
rec-2455-org,Charlotte,Wiseman,Married,White,06/26/1997,435-72-0296,44152.3,9546 9673 7583 8386,20011,985-365-7664
rec-2456-dup-0,Benamin,Clarke,Married,White,10/22/1951,407-06-1766,,5360 0719 45417 0626,20008,
rec-2456-org,Benjamin,Clarke,Married,White,10/22/1951,407-06-1766,125042.7,5360 0719 4547 0626,20008,901-232-9037
rec-2457-org,Oliver,Large,Never Married,Hispanic,07/06/1983,208-98-6104,64091.1,2050 1449 4165 5328,20003,405-040-3493
rec-2458-dup-0,Em8ily,Crook,,,10/16/1974,149-91-9918,20601.3,9781 3532 975 4886,20017,817-436-6038
rec-2458-org,Emiily,Crook,Married,White,10/16/1974,149-91-9918,20601.3,9781 3532 1975 4886,20017,817-436-6038
rec-2459-org,Justin,Mewett,Divorced,White,10/07/1996,028-19-5796,71677.3,2520 7355 0601 5268,20013,959-330-2009
rec-246-dup-0,Mateleine,Lok,,,03/05/1961,121-87-5660,11342.9,6904 1417 2780 9541,20009,314-971-8954
rec-246-org,Madeleine,Lock,Married,Others,03/05/1961,121-87-5660,11342.9,6904 1417 2780 9541,20009,314-971-8954
rec-2460-org,Ashleigh,White,Never Married,White,04/07/1989,474-98-0652,114325.4,9851 8430 6614 6764,20010,331-815-0148
rec-2461-dup-0,Sarab,Maynarcl,Married,,02/10/1993,470-85-9352,60316.2,5500 1036 402 9925,20008,203-184-0817
rec-2461-org,Sarah,Maynard,Married,White,02/10/1993,470-85-9352,60316.2,5500 1036 4062 9925,20008,203-184-0817
rec-2462-org,Liam,Clutterbuck,Widowed,Black,06/09/1964,658-25-1164,78943.1,0698 2591 6437 4110,20005,270-210-9157
rec-2463-dup-0,Lucy,Spiker,,White,06/22/1955,232-81-0143,96062.6,7402 3714 947 7112,20012,
rec-2463-org,Lucy,Spicer,Never Married,White,06/22/1955,232-81-0143,96062.6,7402 3714 9497 7112,20012,937-939-2699
rec-2464-org,Riley,Thorpe,Divorced,Hispanic,11/23/1947,178-42-7839,41782.5,7549 5870 8366 4018,20006,262-513-8263
rec-2465-dup-0,Josh,Hope,Married,White,07/19/1982,,,3543 2510 498 5343,20005,504-732-7904
rec-2465-org,Joshua,Hope,Married,White,07/19/1982,333-52-1716,171609.6,3543 2510 4985 5343,20005,504-732-7904
rec-2466-dup-0,arrison,Burfird,Married,White,06/19/1992,,34771.7,6734 9941 1400 358,20002,503-456-2383
rec-2466-org,Harrison,Burford,Married,White,06/19/1992,098-58-0238,34771.7,6734 9941 1400 9358,20002,503-456-2383
rec-2467-org,Matthew,Mewett,Never Married,White,10/10/1968,030-82-7224,112751.9,9960 2741 7139 0821,20004,419-296-5101
rec-2468-org,Ella,Webb,Never Married,White,10/04/1986,088-77-8607,34306.6,5024 3702 9923 6843,20010,864-290-0021
rec-2469-org,Tahni,Serrels,Widowed,White,01/04/1977,572-62-5861,87241.9,9582 5431 0373 9767,20009,813-564-5128
rec-247-dup-0,Isapella,Gaskiri,Never Married,Hispanic,04/23/1996,712-14-3581,,9565 07348 7389 8718,20018,616-055-4461
rec-247-org,Isabella,Gaskin,Never Married,Hispanic,04/23/1996,712-14-3581,245054.2,9565 0734 7389 8718,20018,616-055-4461
rec-2470-dup-0,Kaysey,Ber5yman,Never Married,,05/30/1963,109-86-2511,,5851 9853 8207 3421,20022,
rec-2470-org,Kaysey,Berryman,Never Married,White,05/30/1963,109-86-2511,48009.2,5851 9853 8207 3421,20022,207-961-2074
rec-2471-org,Imogen,Frahn,Never Married,White,10/09/1993,435-73-7644,172274.1,4440 8651 9423 2036,20003,309-613-9369
rec-2472-org,Lily,Coffey,Married,White,01/27/1967,428-68-3237,24673.2,6605 7955 0020 8334,20018,573-121-9274
rec-2473-dup-0,Hayly,Bradshaw,,Hispanic,07/23/1975,222-90-5375,,3186 3945 7279 4446,20015,
rec-2473-org,Hayley,Bradshaw,Married,Hispanic,07/23/1975,222-90-5375,84113.2,3186 3945 7279 4446,20015,253-409-4044
rec-2474-org,Caleb,Reid,Married,White,03/10/1987,625-47-4655,85521.5,4088 3628 6255 1229,20022,513-524-2077
rec-2475-org,Angus,Adnerson,Married,White,02/15/1986,105-28-2265,163232.3,6035 6081 8745 0304,20003,610-735-5416
rec-2476-org,Chloe,Clarke,Never Married,White,09/18/1993,410-45-6046,79190.7,4060 4562 5711 6664,20001,213-621-0359
rec-2477-dup-0,Nixolas,Hammer,Never Married,White,11/06/1973,355-01-5674,,2889 4961 082 6012,20011,
rec-2477-org,Nicholas,Hammer,Never Married,White,11/06/1973,355-01-5674,36251.3,2889 4961 0872 6012,20011,959-897-5412
rec-2478-dup-0,Matilda,White,,White,06/01/1964,,,0535 1126 19853184,20020,512-887-2393
rec-2478-org,Matilda,White,Divorced,White,06/01/1964,397-75-0303,89245.3,0535 1126 1985 3184,20020,512-887-2393
rec-2479-org,Jack,Paine,Divorced,White,01/29/1995,242-88-9297,38861.7,1146 6439 4842 4264,20005,814-938-1546
rec-248-dup-0,Kle,Mcneoll,Divorced,,10/26/1977,432-22-1687,20754.5,5951 3495 01666 8378,20016,951-816-2975
rec-248-org,Kyle,Mcneill,Divorced,White,10/26/1977,432-22-1687,20754.5,5951 3495 0166 8378,20016,951-816-2975
rec-2480-org,Jackson,Cannell,Widowed,Asian,01/02/1994,695-20-0639,34335.6,4158 3474 8411 1680,20011,864-269-9339
rec-2481-dup-0,Sanuel,Tenholder,,,07/25/1973,093-33-2545,45041.8,6597 7591 416 1935,20009,629-299-7780
rec-2481-org,Samuel,Tenholder,Never Married,White,07/25/1973,093-33-2545,45041.8,6597 7591 4136 1935,20009,629-299-7780
rec-2482-org,Abbey,Needham,Never Married,Black,03/30/1970,060-35-8035,54186.9,3953 6900 6283 1443,20007,314-663-7790
rec-2483-org,James,Mccracken,Widowed,White,09/29/1972,607-12-6467,27792.1,6309 7853 1541 6495,20022,916-845-4392
rec-2484-org,Connor,Asusaar,Never Married,White,07/10/1973,628-37-1936,60991.1,7488 6348 7266 4354,20017,469-815-9161
rec-2485-org,Madeline,Wheatley,Never Married,Asian,01/08/1953,098-93-0868,72620.8,6225 2854 8855 6283,20016,260-750-3268
rec-2486-dup-0,Erin,Hofhuis,Never Married,,10/17/1963,,,3705 372 0919 2721,20016,930-154-4671
rec-2486-org,Erin,Hofhuis,Never Married,Hispanic,10/17/1963,496-45-7317,24878.4,3705 3727 0919 2721,20016,930-154-4671
rec-2487-dup-0,Grace,Caahluccio,Never Married,,04/19/1989,561-34-9381,,9165 3624 3551 5950,20003,
rec-2487-org,Grace,Carluccio,Never Married,White,04/19/1989,561-34-9381,51912.0,9165 3624 3551 5950,20003,864-717-1562
rec-2488-org,Bianca,Atsaves,Married,White,07/15/1990,680-03-3515,48833.0,7427 3378 5819 1361,20013,541-146-7228
rec-2489-dup-0,Hdarrison,Mattbews,Married,White,01/12/1948,,23126.1,3151 8769 0276 9999,20018,
rec-2489-org,Harrison,Matthews,Married,White,01/12/1948,206-83-7029,23126.1,3151 8769 0276 9999,20018,754-545-2968
rec-249-org,Chloe,Matthews,Divorced,White,01/29/1987,123-03-1233,93158.4,6711 6991 5197 1316,20007,252-374-0715
rec-2490-dup-0,Chloe,Morrizon,,,03/06/1966,669-15-7986,248984.0,4364 5568 6943 4549,20002,
rec-2490-org,Chloe,Morrison,Divorced,Hispanic,03/06/1966,669-15-7986,248984.0,4364 5568 6943 4549,20002,479-744-5464
rec-2491-org,Erin,Herbert,Widowed,White,01/17/1969,388-37-7816,20605.4,3675 5950 3656 0118,20017,260-122-0582
rec-2492-org,Marleigh,Wyllie,Never Married,Hispanic,11/19/1987,680-31-0862,18896.6,2946 1512 8338 3609,20002,940-800-7117
rec-2493-dup-0,Miller,Uvelmann,Married,White,08/15/1978,,55506.2,7362 7156 54635 4124,20008,
rec-2493-org,Miller,Uffelmann,Married,White,08/15/1978,423-86-3856,55506.2,7362 7156 5435 4124,20008,260-167-2526
rec-2494-dup-0,Nemejia,Clarke,Divorced,,11/20/1989,,28714.8,8233 0440 196 3577,20018,862-710-7475
rec-2494-org,Nemesia,Clarke,Divorced,White,11/20/1989,666-02-0135,28714.8,8233 0440 1956 3577,20018,862-710-7475
rec-2495-org,Nikita,Egan,Married,White,04/12/1970,603-71-0632,75261.4,0669 7201 9882 7856,20005,870-759-7838
rec-2496-org,Joshua,Scarce,Divorced,White,07/07/1973,178-54-9496,69228.1,8343 1509 8932 7460,20002,925-740-5224
rec-2497-org,Kai,Robson,Never Married,Hispanic,01/21/1974,481-23-3801,92706.5,0658 7993 8573 2455,20001,864-527-8073
rec-2498-dup-0,Joshua,Wesdbrook,Widowed,,12/12/1959,,111554.4,6501 49260 1194 0019,20010,703-732-3591
rec-2498-org,Joshua,Westbrook,Widowed,White,12/12/1959,561-61-6270,111554.4,6501 4920 1194 0019,20010,703-732-3591
rec-2499-org,Madeline,Millar,Married,Others,12/22/1961,417-59-1833,216960.9,2327 7039 6455 8790,20022,409-564-4129
rec-250-org,Cameron,Shepherd,Never Married,American Indian-Alaska Native,04/26/1967,724-52-7449,97086.1,8796 6134 4424 0859,20018,364-029-5412
rec-2500-dup-0,Teagan,Claahke,Never Married,,03/07/1993,,64615.1,5984 8973 3 402 6992,20017,214-163-0192
rec-2500-org,Teagan,Clarke,Never Married,White,03/07/1993,357-88-0418,64615.1,5984 8973 3402 6992,20017,214-163-0192
rec-2501-dup-0,Nadhan,Suskin,Married,,10/14/1978,,,4580 5111 3484 5525,20004,206-178-8390
rec-2501-org,Nathan,Suskin,Married,Asian,10/14/1978,568-53-1794,119147.2,4580 5111 3484 5525,20004,206-178-8390
rec-2502-dup-0,Claudia,Rutd,,White,04/04/1948,558-37-6090,,7405 4877 5165 9901,20013,
rec-2502-org,Claudia,Rudd,Never Married,White,04/04/1948,558-37-6090,67222.8,7405 4877 5165 9901,20013,669-178-4160
rec-2503-org,Mikaela,Clarke,Never Married,White,07/13/1975,224-48-5948,70328.9,4811 9852 5823 4066,20012,253-069-1030
rec-2504-org,Noah,Rankine,Married,White,06/25/1952,726-29-0947,11506.3,7728 1695 1705 1247,20013,405-420-9296
rec-2505-org,Lily,Eyles,Married,White,10/22/1953,014-29-5543,70068.7,6589 3056 2177 3729,20017,682-734-7898
rec-2506-dup-0,Haahry,Wep,Married,,06/17/1953,441-40-1695,78835.4,9240 26527 4602 8271,20018,843-392-9410
rec-2506-org,Harry,Webb,Married,Others,06/17/1953,441-40-1695,78835.4,9240 2627 4602 8271,20018,843-392-9410
rec-2507-dup-0,Cloe,Campbelk,Married,White,08/18/1964,563-32-5885,,9513 2749 8295 668,20010,212-817-7773
rec-2507-org,Chloe,Campbell,Married,White,08/18/1964,563-32-5885,22273.7,9513 2749 8295 7668,20010,212-817-7773
rec-2508-org,Jack,Miles,Never Married,Hispanic,08/01/1991,111-55-7444,30894.5,4185 4049 6712 2037,20017,906-554-4402
rec-2509-dup-0,Ryan,Reid,,,05/25/1989,693-57-5131,,2521 4314 30804 5629,20002,432-710-7636
rec-2509-org,Ryan,Reid,Married,White,05/25/1989,693-57-5131,14415.1,2521 4314 3804 5629,20002,432-710-7636
rec-251-org,Jasper,Lovelock,Never Married,White,10/06/1976,219-16-7698,115030.5,2868 1813 2296 1429,20009,531-636-9138
rec-2510-org,Alec,Dixon,Never Married,White,05/25/1976,366-93-7935,88669.1,7550 9932 0893 2780,20002,317-579-3639
rec-2511-org,Ryan,Bottroff,Never Married,White,02/01/1993,229-04-7088,92725.2,2213 5955 9604 6178,20008,631-982-2697
rec-2512-org,Gabriel,Reid,Never Married,White,03/20/1959,545-92-6972,38685.8,2184 4174 2880 1104,20004,281-614-5506
rec-2513-org,James,Brydon,Married,White,11/28/1972,584-46-2093,207907.4,9291 8801 4684 1516,20015,314-781-5801
rec-2514-dup-0,Josthua,Thorpe,Never Married,,06/27/1955,652-77-0302,94882.5,96890 6864 8696 4485,20011,
rec-2514-org,Joshua,Thorpe,Never Married,White,06/27/1955,652-77-0302,94882.5,9680 6864 8696 4485,20011,308-511-4637
rec-2515-org,Kiara,Statton,Never Married,White,05/14/1956,455-21-5172,54274.5,8711 0069 8809 1994,20001,661-338-9041
rec-2516-dup-0,Claire,Mason,Married,,07/25/1974,,97152.6,7833 1718 35508 7936,20015,
rec-2516-org,Claire,Mason,Married,White,07/25/1974,538-35-4876,97152.6,7833 1718 3508 7936,20015,386-771-3628
rec-2517-org,Jaime,Petersen,Divorced,White,04/11/1996,192-03-9792,60655.3,0650 4713 9178 1292,20010,520-853-2744
rec-2518-org,Caitlyn,Maynard,Never Married,Asian,07/20/1949,685-73-0437,162146.1,3971 3826 5863 4562,20012,732-145-4053
rec-2519-dup-0,Carles,Tidei,Married,Hispanic,08/25/1982,,18420.0,7609 49115 6644 8111,20019,331-238-6390
rec-2519-org,Charles,Tidey,Married,Hispanic,08/25/1982,300-58-5734,18420.0,7609 4115 6644 8111,20019,331-238-6390
rec-252-dup-0,Jy,Clarke,Married,,10/08/1960,603-45-9440,221149.2,1483 7561 19058 5862,20015,
rec-252-org,Jye,Clarke,Married,Hispanic,10/08/1960,603-45-9440,221149.2,1483 7561 1958 5862,20015,947-018-4254
rec-2520-org,Ella,Sulikowski,Married,White,02/22/1997,135-58-4591,87354.1,0337 4619 7902 6905,20013,385-162-1549
rec-2521-dup-0,Paris,Leishman,Divorced,,04/30/1976,,,1364 58036 2914 3767,20010,540-851-8543
rec-2521-org,Paris,Leishman,Divorced,White,04/30/1976,211-31-9156,23460.5,1364 5836 2914 3767,20010,540-851-8543
rec-2522-org,Emiily,Darbishire,Married,Black,01/16/1969,644-86-2306,85095.2,1039 2675 5751 4490,20019,864-888-8395
rec-2523-dup-0,Tayla,Prinkle,Married,,12/28/1976,628-19-1626,,5736 3106 43420 3133,20013,910-590-5215
rec-2523-org,Tayla,Pringle,Married,White,12/28/1976,628-19-1626,86094.6,5736 3106 4420 3133,20013,910-590-5215
rec-2524-dup-0,Olifia,Clarke,Divorced,,05/15/1949,,134817.3,9462 0199 2369 33227,20011,941-307-3626
rec-2524-org,Olivia,Clarke,Divorced,White,05/15/1949,345-81-6265,134817.3,9462 0199 2369 3227,20011,941-307-3626
rec-2525-org,Kieren,Ryan,Married,White,12/20/1981,230-09-3790,75336.3,1994 9463 9208 7035,20016,325-648-6306
rec-2526-org,Taylah,Baricevac,Married,Hispanic,09/27/1964,227-79-6386,48993.6,2874 2584 4106 1766,20004,503-998-5361
rec-2527-org,Evan,Bullock,Never Married,Black,04/20/1953,282-33-4194,17518.4,1605 8034 7847 9711,20022,585-671-6732
rec-2528-org,Brayden,Slape,Married,Black,06/16/1991,679-81-7279,59390.4,6094 7335 6052 4451,20009,831-186-6768
rec-2529-org,Nathan,Aldous,Widowed,Hispanic,09/10/1985,369-72-5604,170611.0,5984 8700 1233 8222,20009,872-596-4541
rec-253-org,Emiily,Pascoe,Married,White,02/14/1956,215-43-6591,203468.7,5303 1215 2335 3978,20020,308-263-6019
rec-2530-org,Luke,Shepherdson,Never Married,White,04/09/1965,040-85-7606,135175.9,1211 3910 0469 9152,20001,805-669-7810
rec-2531-org,Prudence,Moody,Married,White,04/07/1954,275-71-8141,102562.3,1071 5072 8169 0889,20016,907-775-4519
rec-2532-dup-0,Bailew,Lesli,Never Married,,06/28/1983,709-47-7910,85654.2,2697 495 6951 4095,20002,725-548-9636
rec-2532-org,Bailey,Leslie,Never Married,White,06/28/1983,709-47-7910,85654.2,2697 4915 6951 4095,20002,725-548-9636
rec-2533-org,Georgia,Matthews,Married,Others,11/27/1973,018-65-1604,88111.5,6626 3281 5972 4350,20022,630-050-0360
rec-2534-dup-0,Xany,Du,Never Married,,11/30/1996,075-22-5392,,2054 8487 6834 0393,20002,
rec-2534-org,Xani,Du,Never Married,Hispanic,11/30/1996,075-22-5392,121366.1,2054 8487 6834 0393,20002,929-759-5674
rec-2535-org,Alana,Bishop,Married,White,04/30/1983,464-32-8398,172318.7,3216 4991 8826 9438,20008,910-012-3114
rec-2536-dup-0,Noa,Blake,Married,Asian,05/04/1959,718-73-6247,,0364 33802702 4610,20013,
rec-2536-org,Noah,Blake,Married,Asian,05/04/1959,718-73-6247,68580.0,0364 3380 2702 4610,20013,505-083-0309
rec-2537-org,Joel,Baillie,Married,Black,12/12/1986,118-01-3292,25014.6,7261 0735 0977 4027,20015,352-542-4308
rec-2538-org,Simone,Clarke,Married,White,09/12/1965,451-41-4586,75558.8,9868 2292 7217 4724,20009,385-269-0369
rec-2539-dup-0,Josh,Sdoeckeler,Married,Hispanic,09/25/1986,213-30-2998,,7234 2231 3708 7115,20002,
rec-2539-org,Joshua,Stoeckeler,Married,Hispanic,09/25/1986,213-30-2998,38286.7,7234 2231 3708 7115,20002,201-151-7277
rec-254-dup-0,Tomas,Kooyman,Never Married,,04/27/1969,415-31-6357,190741.9,0621 6230 944 3591,20004,
rec-254-org,Thomas,Kooyman,Never Married,White,04/27/1969,415-31-6357,190741.9,0621 6230 2944 3591,20004,303-121-0216
rec-2540-org,Kynan,Loomes,Divorced,White,03/24/1952,055-23-8888,127381.3,5402 1829 5546 5203,20015,217-548-5324
rec-2541-org,Dylan,Ebert,Married,White,05/13/1972,685-57-1938,13226.3,3848 1598 6882 2715,20017,320-039-8974
rec-2542-org,Mitchell,Reid,Never Married,White,03/14/1956,272-39-7416,213162.9,5029 8700 6878 7781,20013,541-923-9240
rec-2543-dup-0,Dy|an,Gotfrey,,White,02/12/1961,347-31-0601,51538.0,5581 0901 0840 696,20009,334-531-0398
rec-2543-org,Dylan,Godfrey,Divorced,White,02/12/1961,347-31-0601,51538.0,5581 0901 0840 6796,20009,334-531-0398
rec-2544-dup-0,Yasmin,Rian,Never Married,White,08/06/1975,,,2146 5232 69473 0419,20010,917-313-7752
rec-2544-org,Yasmin,Ryan,Never Married,White,08/06/1975,167-16-3044,98031.3,2146 5232 6943 0419,20010,917-313-7752
rec-2545-org,Joel,Mcsorley,Married,Asian,06/18/1972,082-43-5515,52424.0,3296 8019 6705 5890,20015,865-669-3328
